,GSM2674214,GSM2674208,GSM2674209,GSM2674210,GSM2674211,GSM2674212,GSM2674213,GSM2674215,GSM2674216,GSM2674197,GSM2674198,GSM2674199,GSM2674200,GSM2674201,GSM2674202,GSM2674203,GSM2674204,GSM2674205,GSM2674206,GSM2674207,NS_2,NS_1,GSM3304988,GSM3304990,GSM3305006,GSM3305012,GSM3305060,GSM3305062,GSM3305064,GSM3305069,GSM3305076,GSM3305078,GSM3305083,GSM3305085,GSM3305086,HP.7,HP.8,HP.9,HP.10,AP.1,AP.2,AP.3,AP.4,AP.5,AP.6,AP.7,AP.8,AP.9,AP.10
GSM3305006,0.9471861475986547,0.9219270621079378,0.9463648915455622,0.8896022138025165,0.9331581680598899,0.8999729576462026,0.9379866696249779,0.88190470324366,0.9050524596286091,0.8898535216555229,0.9276310200759209,0.8986102967270915,0.8931409541404985,0.89337332617851,0.9103274784604554,0.9079807181226529,0.9038801321675551,0.9302085630227885,0.8764608242516401,0.9003666177767685,0.9289631237851369,0.932307746825252,0.9063216366516221,0.9051670482585424,1.0,0.9276867006124722,0.9217914405345634,0.939538369891943,0.9203185823347796,0.8929675607079834,0.9380218510815026,0.9125050959484181,0.947188148498129,0.8701421297045044,0.9233002745735277,0.9220292728370822,0.9233108929922516,0.9055679130125854,0.945462217653216,0.935334107099695,0.9281169764310133,0.9319009260441264,0.9262725772133323,0.8665753998110712,0.8943965208716864,0.9050040352021725,0.9294842354832215,0.9268281748550252,0.9388519543519638
GSM3305012,0.9502188295971702,0.9164767800112515,0.9428339276315645,0.9031132555104789,0.9301034542658551,0.9145873337544589,0.9273918386342029,0.8923163323997212,0.9116467585311728,0.8990379386591818,0.9305009313248431,0.8950235216390788,0.9059252712977082,0.898542904989678,0.9123042854641732,0.9010026713763223,0.9048076456350581,0.9215204538839581,0.8720541638854573,0.8897672466711047,0.9292170765514233,0.9233618930557874,0.9361478654101404,0.9164458284897831,0.9276867006124722,1.0,0.8915437207867354,0.9342573749266518,0.9178814270662865,0.922956128056173,0.9331163026791875,0.9062536681636764,0.9134167302980891,0.8713127596579443,0.9297695632842796,0.9303602246760678,0.9330776678116993,0.9143934551193595,0.9546698823295623,0.9341401448425112,0.9361782806610276,0.9222225148705199,0.9230979254851743,0.8713219891852264,0.9092168663004824,0.9214422249466429,0.9268738777012927,0.9317959534895058,0.9345258395713416
GSM3305060,0.9254993580454353,0.8782437981555792,0.9172954241612246,0.845925966347544,0.8818738840837473,0.8432794701061384,0.9345826883941118,0.8212557285789855,0.8500582705130659,0.8373495346240409,0.9192541521045653,0.8533192147253751,0.8475991217390906,0.8463509273296301,0.8617372713578271,0.8520448126469874,0.856359899436441,0.8770579058374657,0.8278531571226513,0.8507779012475757,0.9347439342799535,0.9510599041784363,0.8758366197360725,0.8757779192916862,0.9217914405345634,0.8915437207867354,1.0,0.9302680802320128,0.8970947700240212,0.869566129700522,0.9115910882818031,0.8813054815169044,0.9378971613007661,0.841703012979159,0.8998594331575986,0.9022569629200377,0.9002519696636803,0.8564658879077032,0.9223261418232505,0.9215505997258282,0.9231889219719525,0.9272275962800302,0.8940389558461302,0.7696370157526596,0.876297200064866,0.9080128585568557,0.920840820321114,0.9218266647988431,0.9181038473609145
GSM3305062,0.9486548772379212,0.927372505503018,0.9525705950468143,0.9030061294210838,0.9321103328517221,0.9140844165262317,0.9419245481587144,0.8978558194917889,0.9071035821434651,0.9050992933054927,0.937248057685045,0.8953829306141443,0.905012595462619,0.8957428935032054,0.9067063657203877,0.9079430860407511,0.9198347059057929,0.9257874217010109,0.8860564861389546,0.9066382302748613,0.9443322115197706,0.9510568345860636,0.9250516791737808,0.9288306828884387,0.939538369891943,0.9342573749266518,0.9302680802320128,1.0,0.9267625713342252,0.9034915394535686,0.9449640028172145,0.9161652212305881,0.9452030644994215,0.845396443044935,0.9208197058178442,0.9352697988922983,0.9368325530345518,0.9067646135644596,0.9470874981896842,0.9436197308641828,0.9494700087347426,0.9476597326068164,0.9350250382506587,0.8656518171091614,0.9080758944965143,0.9311120182033462,0.9363561440314668,0.948146768164543,0.9457705345048059
GSM3305064,0.9255721891990751,0.9111738406470203,0.9262809248196288,0.8884578208485602,0.9383695710387306,0.8896689281148394,0.9030906231016675,0.8810387436829292,0.8850171991141508,0.8934803168496315,0.9167136473662078,0.8908088285452566,0.8974630060629288,0.8922874717321934,0.8962366847920267,0.8968397756169073,0.9103390422664788,0.9258997334114729,0.8836659930878006,0.8957889874961024,0.9226288913014415,0.9262741136001219,0.8968194704918608,0.9283035526017627,0.9203185823347796,0.9178814270662865,0.8970947700240212,0.9267625713342252,1.0,0.8756926664889051,0.9333739745265938,0.9403152662373055,0.9162827441704752,0.8079116213193019,0.9179187588150791,0.9030063204809913,0.9005283490867165,0.8864356233938884,0.9284512932937407,0.9346307043853485,0.9273466095444849,0.9373318578088662,0.9303963060870141,0.8778868771559301,0.8938053367873892,0.9125973996701375,0.9379867134145103,0.9348099684818127,0.929402876840007
GSM3305069,0.9313137456417384,0.8847615957996868,0.9146157688727173,0.8786081002329699,0.8843391525045282,0.8818031773545205,0.9125610341326497,0.854209943328009,0.8836939856449222,0.86122724661577,0.9219620103078104,0.8662690340482633,0.8748140619618155,0.8709799588081496,0.8832345027895797,0.8558621022661826,0.8638333078903688,0.8781488453391426,0.828271451617978,0.8512713830936004,0.9047232514303457,0.8915559963170033,0.9175919792278765,0.8603453117324358,0.8929675607079834,0.922956128056173,0.869566129700522,0.9034915394535686,0.8756926664889051,1.0,0.9160584341825546,0.8546221422735298,0.8946403398909444,0.8742356974218776,0.909360247462629,0.906716291801338,0.9051594447237683,0.8881437416171781,0.9305835206082942,0.9107107312567456,0.9080710729344998,0.8891397070412226,0.8975555089856325,0.8195179195426459,0.9063194190003905,0.8985360895994292,0.897153293416856,0.8977822172664792,0.9170232728756493
GSM3305076,0.9529961282185963,0.9274204488826464,0.9530123640449756,0.9089183319462754,0.9433341560419264,0.9121756984398035,0.9346070458712789,0.8976498255010544,0.9046197988533397,0.9049351240093949,0.9467045715596083,0.90952349559408,0.9156176432080775,0.9109841848087546,0.9146843077324693,0.8995157149329636,0.9182050574893607,0.9314741756718379,0.8808444887526207,0.8986552265502247,0.9377370171355641,0.9328090247572073,0.9280767130701165,0.9298229565597504,0.9380218510815026,0.9331163026791875,0.9115910882818031,0.9449640028172145,0.9333739745265938,0.9160584341825546,1.0,0.9257791114568671,0.9411871422913547,0.840399892105697,0.9239309407057027,0.9307076628703722,0.9256281579937953,0.9150493444564824,0.9513561274370396,0.9463799665192254,0.9427983120284921,0.9395465324562808,0.9470975538266165,0.8837011935235175,0.9240743710399931,0.930874344000342,0.9399180405648909,0.9426220435597815,0.951437185299887
GSM3305078,0.9150530910851561,0.8993348444404224,0.9183990968179688,0.8875695798020048,0.9346820297648463,0.8859886634616939,0.8841262450242863,0.8829314140301394,0.8851626014643894,0.8905913593142004,0.9018447048254304,0.8881573992346007,0.8916033449483612,0.889207258887385,0.8880796294193678,0.8935561080893467,0.9096416736286929,0.9259546052661365,0.8822517170812334,0.8875267413542991,0.9075666075526306,0.912728404518278,0.8866161677213376,0.9299224771823937,0.9125050959484181,0.9062536681636764,0.8813054815169044,0.9161652212305881,0.9403152662373055,0.8546221422735298,0.9257791114568671,1.0,0.9023983078945447,0.7745799771457049,0.8917098241691909,0.8982798614172057,0.8932340307675288,0.8875508665966129,0.9222127579662712,0.9152819988087455,0.9172584868742156,0.9225955633812768,0.9135182523799613,0.8811894190888326,0.8715665618641595,0.8990730153702392,0.9244436364206727,0.9229845157864031,0.9153685054327287
GSM3305083,0.9338604143810875,0.9179686918523956,0.9405569014581427,0.8782881270114044,0.9219822948145446,0.889032254404098,0.9357283442484822,0.8706699973638643,0.8954557395473446,0.8789100712857666,0.9262922726298425,0.8814622206974015,0.8819353786789353,0.8814582775835309,0.8973826724026854,0.8928021010129427,0.8989164635785658,0.9166191323887203,0.8734377266218614,0.8883443583674215,0.928231244811977,0.9441154623412701,0.9035041474621273,0.900738601162391,0.947188148498129,0.9134167302980891,0.9378971613007661,0.9452030644994215,0.9162827441704752,0.8946403398909444,0.9411871422913547,0.9023983078945447,1.0,0.8643565990286538,0.928021063313489,0.9080260068848905,0.9121781778685386,0.878344718429195,0.9346046498517794,0.9453474468312306,0.9409096702506826,0.9471528257439581,0.9341346644928442,0.8621932487687766,0.9048780526045794,0.9202896391294636,0.932243964582326,0.9361140758056249,0.9429014811599
GSM3305085,0.863682462529235,0.8460086208105229,0.8711202302045856,0.8323656372046571,0.8162293188264165,0.8435726894488093,0.8585761627680165,0.8141808852141664,0.8738242177433956,0.8184936440167125,0.8530483915988439,0.8361980440347232,0.816106939532329,0.8164610797269775,0.8613572418686896,0.8316108825085952,0.815077246626339,0.8396937330468681,0.7990938050666734,0.8281217419657178,0.8270226802837279,0.8386142199421721,0.8440388502910646,0.7847516309120669,0.8701421297045044,0.8713127596579443,0.841703012979159,0.845396443044935,0.8079116213193019,0.8742356974218776,0.840399892105697,0.7745799771457049,0.8643565990286538,1.0,0.8727035681145118,0.8313529074558613,0.8469168051954429,0.8308461056381695,0.8715298898664375,0.8582605964846384,0.8368266624734264,0.8280707665272622,0.844413822578885,0.7530743439707946,0.8562252597388643,0.8271460110201075,0.8287589322987053,0.8249500849521217,0.8517998955116569
GSM3305086,0.9296147105628754,0.9058178226173387,0.9253943346965529,0.8752075617839964,0.9125301180952614,0.8840385172385886,0.9177885109681168,0.8600718967644307,0.8990102859872259,0.8753289974980589,0.9206856811629626,0.8669337113704912,0.8852276636359855,0.8806182061231874,0.8934972009088249,0.8886395077015399,0.8910082772616805,0.9049132517238663,0.8670969756025638,0.8734074183993487,0.9169097891220604,0.9231620680056691,0.9098005649321771,0.8895566327426093,0.9233002745735277,0.9297695632842796,0.8998594331575986,0.9208197058178442,0.9179187588150791,0.909360247462629,0.9239309407057027,0.8917098241691909,0.928021063313489,0.8727035681145118,1.0,0.8974018273589399,0.8978864624660111,0.8736614026700701,0.9349809648926483,0.946459527081781,0.9246371775652915,0.9314457093520868,0.9262708035497702,0.861705343873109,0.8992037857023262,0.9087260771207464,0.9362925947780822,0.9205585612649051,0.938230489527366
HP.7,0.9564627111165838,0.9037077363368323,0.9332439987014238,0.8928556740704584,0.9129224318755804,0.8938044217174617,0.9460979079389605,0.8699933133059046,0.8948350342945004,0.8788564872215647,0.9402033877845628,0.8917119050743862,0.8924023706926721,0.9012451981069756,0.8930295500327199,0.8745405458965597,0.8901613923415066,0.8943256156438892,0.8513043521329043,0.87043426492867,0.9377584888024774,0.9188436472782567,0.9269785236866006,0.9037259822651056,0.9220292728370822,0.9303602246760678,0.9022569629200377,0.9352697988922983,0.9030063204809913,0.906716291801338,0.9307076628703722,0.8982798614172057,0.9080260068848905,0.8313529074558613,0.8974018273589399,1.0,0.977301354330058,0.9477915345510692,0.945845268565885,0.9057825507328352,0.9318915201980384,0.8994654946299084,0.8946124414732823,0.8298025028023078,0.888032566721888,0.9048937567820919,0.8970679692178108,0.9102528404699178,0.9242559691225508
HP.8,0.95072310728249,0.9053350272532323,0.933140452226486,0.8912399913980078,0.916032585983745,0.9015338788562912,0.9397584249603947,0.8850870607765341,0.8970135155268775,0.8844650212545851,0.9289332444513019,0.8888960059543165,0.8899734374504694,0.8907335463618214,0.9016410963649572,0.881008804984726,0.8865253670574972,0.899383824969296,0.8537557958508702,0.8761039123421371,0.9327571281870098,0.9194152086680406,0.9270282275178962,0.9025207319472333,0.9233108929922516,0.9330776678116993,0.9002519696636803,0.9368325530345518,0.9005283490867165,0.9051594447237683,0.9256281579937953,0.8932340307675288,0.9121781778685386,0.8469168051954429,0.8978864624660111,0.977301354330058,1.0,0.9345424298419233,0.9419103026282653,0.9067870372441578,0.9451441032602813,0.9028170127937007,0.9088059514981188,0.8370987863916003,0.9173757528742348,0.9294289186301828,0.8949035405047048,0.9217925684867736,0.9228820007516148
HP.9,0.9320361554274973,0.8991528485216358,0.9211017987665369,0.9025507350967037,0.9050183133334122,0.8995267486956137,0.9080777507071194,0.8849760842497405,0.9010538445526463,0.8840149683108721,0.9133478298543003,0.9153662590543951,0.8923265964834874,0.913466642761146,0.8960736110817442,0.8788852674896172,0.8878802418202368,0.8982768078896056,0.8534941602601419,0.8843429661461134,0.8873982981538135,0.8703913176687088,0.9036126189439339,0.8928936542971093,0.9055679130125854,0.9143934551193595,0.8564658879077032,0.9067646135644596,0.8864356233938884,0.8881437416171781,0.9150493444564824,0.8875508665966129,0.878344718429195,0.8308461056381695,0.8736614026700701,0.9477915345510692,0.9345424298419233,1.0,0.9302241725453805,0.8679220479979606,0.8826231231715428,0.8545386646617941,0.8741018008616683,0.8276269184554009,0.8736424988923887,0.8584710324874655,0.8583903537561294,0.8719681066714244,0.8913333770067258
HP.10,0.966868674356211,0.9162734348799079,0.9512442639637146,0.9066312898398922,0.9353655932539977,0.9148468931885211,0.9443785307172572,0.8892961820669408,0.9162723753589933,0.9019681601013416,0.9526718199892571,0.9088481560381239,0.9114683406920597,0.9103938143075866,0.9166599721314144,0.9000448406283658,0.906491228021363,0.9235135249046508,0.8714123307266572,0.8897460039216833,0.947023366998372,0.9384601469294633,0.9413324520427432,0.9178789413672451,0.945462217653216,0.9546698823295623,0.9223261418232505,0.9470874981896842,0.9284512932937407,0.9305835206082942,0.9513561274370396,0.9222127579662712,0.9346046498517794,0.8715298898664375,0.9349809648926483,0.945845268565885,0.9419103026282653,0.9302241725453805,1.0,0.9381713072813823,0.9478168953103685,0.9284970723140722,0.923947329656239,0.8548018261450211,0.9176891862761409,0.9291279573986512,0.9383528164972971,0.940935923973243,0.9457978426156204
AP.1,0.9400974112651669,0.9204860361926201,0.9434491575871147,0.8839483126948005,0.9298709754702434,0.897896325304427,0.9349819919209886,0.8722748461742516,0.8995008195760318,0.8855076969039415,0.9382655487479065,0.8733161810989877,0.8964629972648734,0.8835360271888236,0.9004099898055434,0.8974547848785809,0.9081570187733721,0.9179924182966824,0.8801197740459998,0.8881065165810866,0.9458657152178527,0.9525055901633072,0.9215851271601513,0.916609316841654,0.935334107099695,0.9341401448425112,0.9215505997258282,0.9436197308641828,0.9346307043853485,0.9107107312567456,0.9463799665192254,0.9152819988087455,0.9453474468312306,0.8582605964846384,0.946459527081781,0.9057825507328352,0.9067870372441578,0.8679220479979606,0.9381713072813823,1.0,0.9471951576120087,0.9656059458901729,0.954355106559898,0.8670521587323448,0.9201142050174252,0.9392042328882086,0.9669878185893329,0.9495804269445671,0.964231463336211
AP.2,0.9465857523822637,0.9110166840524098,0.9378397145904456,0.8824706563748386,0.9299019804077346,0.8929620388699461,0.9418827032761837,0.8839329280705946,0.8884686693293495,0.8876823726708339,0.9399846490145028,0.8791655576717325,0.8917278382316487,0.8840786872535044,0.8982130369640337,0.8827974825845404,0.8991636669744784,0.9100548508298612,0.8701507086361784,0.8777083678519999,0.956934443114032,0.9576110013721153,0.9325930393511377,0.9203508195271297,0.9281169764310133,0.9361782806610276,0.9231889219719525,0.9494700087347426,0.9273466095444849,0.9080710729344998,0.9427983120284921,0.9172584868742156,0.9409096702506826,0.8368266624734264,0.9246371775652915,0.9318915201980384,0.9451441032602813,0.8826231231715428,0.9478168953103685,0.9471951576120087,1.0,0.954205645379207,0.9327976374544639,0.8538504221818463,0.9347938189773697,0.971968511383204,0.938670532351215,0.9634222540319697,0.9423661388525144
AP.3,0.9314014977217324,0.9152459894373651,0.9364856000148829,0.8732217341543604,0.9346995668661008,0.8850332832563618,0.927801526179231,0.8693864307656333,0.8818051738007476,0.8841661333909706,0.9267961469534087,0.8699545995529808,0.8870434882092212,0.8730530245848481,0.8910967201652972,0.8924411259235837,0.9076324579180134,0.921250941335652,0.8807752722519484,0.8862297096397189,0.9513516018934979,0.9683496381569021,0.9141941912404613,0.9258731017950199,0.9319009260441264,0.9222225148705199,0.9272275962800302,0.9476597326068164,0.9373318578088662,0.8891397070412226,0.9395465324562808,0.9225955633812768,0.9471528257439581,0.8280707665272622,0.9314457093520868,0.8994654946299084,0.9028170127937007,0.8545386646617941,0.9284970723140722,0.9656059458901729,0.954205645379207,1.0,0.9514803043013581,0.8671672710180935,0.9010841733281629,0.9444623984540893,0.9651687422805649,0.9545988862371872,0.9565165575851396
AP.4,0.9289058698106175,0.9246368572622419,0.9392606109859669,0.8937189446371127,0.9389388297962037,0.9058111935949338,0.9114275544084933,0.8915340050609608,0.8968499485222508,0.8988193986547566,0.9222594692265005,0.8865501237328626,0.9006054979061492,0.8861173979138876,0.912007516693376,0.90528793379668,0.9108049381996614,0.9301544948349493,0.8840504021786828,0.8997573602910804,0.9262995427999609,0.9323096962934221,0.9131939506672532,0.9235193375976221,0.9262725772133323,0.9230979254851743,0.8940389558461302,0.9350250382506587,0.9303963060870141,0.8975555089856325,0.9470975538266165,0.9135182523799613,0.9341346644928442,0.844413822578885,0.9262708035497702,0.8946124414732823,0.9088059514981188,0.8741018008616683,0.923947329656239,0.954355106559898,0.9327976374544639,0.9514803043013581,1.0,0.8994454138961488,0.9253539533738564,0.9259095850612664,0.9524334485644758,0.9351862240218195,0.9576501132852683
AP.5,0.8536244253058706,0.8875743076330317,0.8722228894952273,0.8567897734347355,0.9217185289100737,0.8833708986471849,0.811157665847733,0.879920982648887,0.8663021937706228,0.8821185636259671,0.8244934566539143,0.8415015089847757,0.8856726560433814,0.8440515996640823,0.869583865643407,0.88733640673298,0.8985126494686887,0.8994260295216052,0.876647977838422,0.8718502415473407,0.8141392115805642,0.8228622936239236,0.8585889524498838,0.8937925049127572,0.8665753998110712,0.8713219891852264,0.7696370157526596,0.8656518171091614,0.8778868771559301,0.8195179195426459,0.8837011935235175,0.8811894190888326,0.8621932487687766,0.7530743439707946,0.861705343873109,0.8298025028023078,0.8370987863916003,0.8276269184554009,0.8548018261450211,0.8670521587323448,0.8538504221818463,0.8671672710180935,0.8994454138961488,1.0,0.8319151562007281,0.8238031892005749,0.8610839480042899,0.8644848798912508,0.8711390364888021
AP.6,0.9152971109074517,0.8972917866331022,0.9172196719633101,0.8876700508613812,0.9006751619588006,0.8914818683479803,0.8963993272400979,0.8853691264904885,0.8818152223104027,0.8776837918443321,0.911445099445988,0.8735977252198673,0.8798156724691958,0.867706851215067,0.9008500344515089,0.8678210734491252,0.8788020712307887,0.8912118315585362,0.8485498918753225,0.8713977681046633,0.9006293955699688,0.901024999866898,0.9040443319980022,0.8833479731407408,0.8943965208716864,0.9092168663004824,0.876297200064866,0.9080758944965143,0.8938053367873892,0.9063194190003905,0.9240743710399931,0.8715665618641595,0.9048780526045794,0.8562252597388643,0.8992037857023262,0.888032566721888,0.9173757528742348,0.8736424988923887,0.9176891862761409,0.9201142050174252,0.9347938189773697,0.9010841733281629,0.9253539533738564,0.8319151562007281,1.0,0.9500786758675012,0.898520763948058,0.9332064206026577,0.9132956883853792
AP.7,0.9268235688592573,0.8956262750933498,0.9239162233725197,0.8746720680983383,0.909895450924746,0.8826760620080748,0.9177467787235986,0.875671178278389,0.8696860203834305,0.8786033977328971,0.9227243204701298,0.8593978687850566,0.8798600483198419,0.8642119108724247,0.8838774679504576,0.8652395022019491,0.8851273778004332,0.8951868147770572,0.8519322290566165,0.8628268595083511,0.9457395500011696,0.9451173917140776,0.9177778333191302,0.904888495796397,0.9050040352021725,0.9214422249466429,0.9080128585568557,0.9311120182033462,0.9125973996701375,0.8985360895994292,0.930874344000342,0.8990730153702392,0.9202896391294636,0.8271460110201075,0.9087260771207464,0.9048937567820919,0.9294289186301828,0.8584710324874655,0.9291279573986512,0.9392042328882086,0.971968511383204,0.9444623984540893,0.9259095850612664,0.8238031892005749,0.9500786758675012,1.0,0.9329378738883454,0.9635093016939976,0.9273250296884809
AP.8,0.9347587310944275,0.9086277226294417,0.9318735715717815,0.8792193824318861,0.9318936123871595,0.8860174989375436,0.9213496095596527,0.8639093117940367,0.8795944777844144,0.886233723582244,0.9307864353064172,0.8711019552101387,0.8986654859219697,0.87703236404035,0.8874125218312445,0.8936693185263667,0.9048667358427143,0.9178962611848981,0.8739101014116404,0.8793289511746769,0.9512014273413072,0.9487440570676037,0.9116533971386644,0.9198687053856193,0.9294842354832215,0.9268738777012927,0.920840820321114,0.9363561440314668,0.9379867134145103,0.897153293416856,0.9399180405648909,0.9244436364206727,0.932243964582326,0.8287589322987053,0.9362925947780822,0.8970679692178108,0.8949035405047048,0.8583903537561294,0.9383528164972971,0.9669878185893329,0.938670532351215,0.9651687422805649,0.9524334485644758,0.8610839480042899,0.898520763948058,0.9329378738883454,1.0,0.9437404271844805,0.9632446696249296
AP.9,0.935390713365987,0.9145563314973566,0.9366270745185422,0.8844917494385783,0.9337587117670332,0.8992814455052842,0.9259707123803448,0.8867973612596849,0.8775911548574082,0.8907512391064613,0.9226791053793169,0.8756312571947709,0.897685494714174,0.8764163735872031,0.8955747432568482,0.8860012582290105,0.9093341380918293,0.9164111978688978,0.8756956848106349,0.8869818211606328,0.9445515520890263,0.9544447638735252,0.9234204238345664,0.9267081929895263,0.9268281748550252,0.9317959534895058,0.9218266647988431,0.948146768164543,0.9348099684818127,0.8977822172664792,0.9426220435597815,0.9229845157864031,0.9361140758056249,0.8249500849521217,0.9205585612649051,0.9102528404699178,0.9217925684867736,0.8719681066714244,0.940935923973243,0.9495804269445671,0.9634222540319697,0.9545988862371872,0.9351862240218195,0.8644848798912508,0.9332064206026577,0.9635093016939976,0.9437404271844805,1.0,0.9435346053009104
AP.10,0.9548158699913786,0.922310639595653,0.9446536839948958,0.8887775844926238,0.9315159989285605,0.9027238777968895,0.9443471588623773,0.8756555470152851,0.8972591012261992,0.8869382523257542,0.9451424619172767,0.8842526600768554,0.8998766133405287,0.8931550757848156,0.9010490758279479,0.8958826783014546,0.9077484922807454,0.9185239012612363,0.8731206148497693,0.8891999785384915,0.949287600792732,0.9453541922504107,0.9291107185773592,0.9179699252735765,0.9388519543519638,0.9345258395713416,0.9181038473609145,0.9457705345048059,0.929402876840007,0.9170232728756493,0.951437185299887,0.9153685054327287,0.9429014811599,0.8517998955116569,0.938230489527366,0.9242559691225508,0.9228820007516148,0.8913333770067258,0.9457978426156204,0.964231463336211,0.9423661388525144,0.9565165575851396,0.9576501132852683,0.8711390364888021,0.9132956883853792,0.9273250296884809,0.9632446696249296,0.9435346053009104,1.0
