,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,SSP_4,SSP_3,SSP_7,SSP_8,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6,CR.1,CR.2,CR.3,CR.4,CR.5,CR.6,CR.7,CR.8,CR.9,CR.10
CA.3,0.677590054636961,0.6842947122557055,0.6676308417968985,0.6160000019169458,0.6236224519314306,0.6295511162822632,0.6255273194490817,0.6593540592641675,0.6809635948526576,0.6760629937473663,0.6518947353882005,0.6723411077593666,0.6526183932046639,0.6379107267461434,0.6658388718850695,0.6495729243513382,0.6589577038186609,0.6730999172816784,0.662344318053469,0.6547172731788997,0.6929977855167814,0.710137005040946,0.7142327188381767,0.7269139204567605,0.840336696024592,0.8004656601611605,1.0,0.8442557589581862,0.7355460181978813,0.7401412616627511,0.6538019505306009,0.7123396827438663,0.7142348761476556,0.6864197103793853,0.7092483733652687,0.7143131816740246,0.7106838127278813,0.7217519618207883,0.6895373781661684,0.745637191533865,0.7089856781833322,0.6542685455352557,0.658905438056162,0.7283140576149897,0.7220857493721807,0.7364602762578856,0.7356731367225885,0.7173979177740017,0.7027202025725001,0.7328301274923407,0.6875830761259054,0.7077261600182491,0.7433641682778911,0.700418410325553
CA.4,0.7949795229099094,0.8030061307106883,0.7907993706384852,0.8090357054501893,0.8124377840279035,0.8195966907853617,0.8162029957645455,0.824858838652783,0.833315907928329,0.831191621243736,0.8145014009850211,0.8240545999693342,0.8111504545662049,0.8046844543560561,0.7872306910824706,0.8260990303841592,0.8209204850769225,0.8091106718372454,0.8215412869014438,0.8208539317435053,0.8320585401816851,0.8329629424594865,0.8331226880958897,0.8459479086018261,0.9099866484215244,0.8927446536156133,0.8442557589581862,1.0,0.8440488751386841,0.8359981263370141,0.7711947056416394,0.8326953877695243,0.8363608457574905,0.8175266407557726,0.8367160575782016,0.8524157896184952,0.8150705754068777,0.8358232416832364,0.8468683117849287,0.8523510191924557,0.8449807926358353,0.7766751720146623,0.7876570267571787,0.8761725583848897,0.8195096759955683,0.8314639796839384,0.8285578953834888,0.856160374922417,0.8531158009600175,0.8454783567393772,0.8436327589086392,0.842952296297585,0.8392517890141142,0.8470873216914905
CL.1,0.9548976560947843,0.9538181437632677,0.958911497004824,0.9128054174486254,0.91975720301015,0.918103947839952,0.9036330117782038,0.9475712139605775,0.9405551253268442,0.9534475394033984,0.9493392368973453,0.9587606267456524,0.95124390609331,0.9399432929466606,0.946269460040333,0.9141062867758514,0.9479465534695055,0.9077899539354051,0.9529532606470967,0.9314393479604206,0.9137266790520486,0.919667186322331,0.9198640014662667,0.9077606717386847,0.7870047633839665,0.7714741884558832,0.7355460181978813,0.8440488751386841,1.0,0.9724773188913857,0.9421770523241993,0.9669507603597168,0.9525467682285341,0.9536578168555375,0.9637764315861932,0.9595656120356804,0.9614557087924437,0.9632564170779214,0.9499743216159335,0.9461956700442696,0.9136920569844261,0.9092902739199504,0.910331569137388,0.9039458443246047,0.9691229823296256,0.9604234189543478,0.953246113601891,0.9577263625253585,0.9514627980736458,0.9518924913189887,0.9338988198516084,0.954785534862844,0.9468771839750546,0.9482317983191656
CL.2,0.9493771513192026,0.9433330246369254,0.957342613662308,0.9074540661851277,0.9079933004816445,0.908719215792699,0.8903535987140676,0.9347093554929339,0.9316314508702124,0.9408569703868944,0.9458481027275166,0.9546609064770918,0.9459812826558187,0.9316481114545012,0.9437247224630888,0.8921726809734339,0.9371752394356095,0.8945937097156135,0.9486943018409172,0.9169156102087697,0.9307636197530001,0.9250614936478729,0.9258989254800676,0.9132922485152405,0.783638437153433,0.751897884835087,0.7401412616627511,0.8359981263370141,0.9724773188913857,1.0,0.9509018312773573,0.963678500418067,0.9571373810142704,0.9614125586659178,0.9532521472756782,0.9579272376842215,0.9623628875462463,0.9579956226261127,0.9376649859475219,0.9528602947489916,0.9238267424970694,0.9278979910887756,0.9332962345230544,0.9046206359359539,0.9478479619266619,0.9635534698948841,0.9476604001235337,0.9460422559976339,0.9394094637650543,0.9451396026027029,0.9090607141080443,0.9406118807782508,0.9384595327925602,0.9285197188856823
CL.3,0.9332915791289429,0.9269417893366243,0.9428092054024433,0.890240412623271,0.8956869497486997,0.8889398614599756,0.8756593844094064,0.9163363906888616,0.9017585044853034,0.9158382078660523,0.9352313411642721,0.9385876716273205,0.9313608752214328,0.9188803282926223,0.9367805077851464,0.8696824739697087,0.9261480148843465,0.8727932178686298,0.9322508412132791,0.899140456402449,0.924745617752298,0.909242363658826,0.9011009971249233,0.8767828168693279,0.7229552831780035,0.6670745049232751,0.6538019505306009,0.7711947056416394,0.9421770523241993,0.9509018312773573,1.0,0.9438270328426245,0.939096258936872,0.9625219041404907,0.9367505866709036,0.9410369891135517,0.9460566280666106,0.9463825139921348,0.9402247080072672,0.9320207529447837,0.91391469827553,0.9402110381617165,0.9237463973334508,0.8528580307288953,0.9261675027384444,0.9205451898782617,0.9255899362121507,0.9195763728856818,0.92871694004878,0.9257066981174403,0.9067437919268639,0.9155658661399336,0.897005179012374,0.9223243383540796
CL.4,0.9558773116709413,0.9535463931480852,0.9623753426141806,0.9200196661551059,0.9292823875667902,0.9236422509612382,0.9082834272849037,0.9507227418471285,0.9456858199848653,0.9515471712375709,0.9539007463110442,0.9629264488685899,0.960379370226336,0.9515154956801398,0.9486809895177339,0.9136975915768883,0.9552034780962934,0.9043392130677111,0.961225326760261,0.9307407369576304,0.9355235896843497,0.9336647514114794,0.9340423518549967,0.9195312104651976,0.7739375924581215,0.7525642742097416,0.7123396827438663,0.8326953877695243,0.9669507603597168,0.963678500418067,0.9438270328426245,1.0,0.9596234834765727,0.9691871808822141,0.9679682265504058,0.973177504077048,0.9654457421108432,0.9643744566202932,0.9553717319412098,0.9356964934514065,0.9191236384173214,0.9224600144013011,0.9256299016017168,0.9014454393663204,0.9545332599540937,0.9644827645784837,0.9587871619796776,0.9829783449111399,0.9619801595840671,0.9606633510340735,0.941391475630272,0.9672548592203636,0.9462336073037386,0.9561066658946482
CL.5,0.9534021739402031,0.9456079259882814,0.9554937393466039,0.9193947295964696,0.9214901015788389,0.9211367989736208,0.9088554265636011,0.9466980709617893,0.9486093817669942,0.9444399070397512,0.9587460479951866,0.9592990363426643,0.9595131204204671,0.9437163440468623,0.957046947545562,0.9070040332637576,0.9457884537131761,0.9162182662075153,0.9612578341677546,0.9262756177254431,0.9301416364299449,0.9398297144255225,0.9370401951222227,0.9255063288039433,0.7733796819482711,0.7724223243512471,0.7142348761476556,0.8363608457574905,0.9525467682285341,0.9571373810142704,0.939096258936872,0.9596234834765727,1.0,0.9644320331710783,0.9625509461944245,0.9650670094441415,0.9573055857936607,0.9653060866815865,0.9470633608945944,0.9574982678986329,0.945750922213351,0.9403119972073078,0.9462315050231854,0.9167321679386093,0.9309227262013193,0.9409094352993298,0.9353910256371785,0.948035018116334,0.9535620794067574,0.9438880884959183,0.9272081860724374,0.9442607757000756,0.929500771962435,0.9386904536123698
CL.6,0.9509799352905168,0.9505115775270443,0.9642238541674559,0.9253449359771968,0.9325649565034863,0.9252874713892382,0.9144687454245962,0.9479316890390718,0.9357183173678844,0.9448477775778611,0.9597340941352359,0.9617339392430889,0.9613192986893904,0.9514345830769683,0.956870317680822,0.9049001758773566,0.9559293751692842,0.8991367923848594,0.9614163277387293,0.9298909290946321,0.9475865870358622,0.940373794006253,0.9341568457800509,0.9192544504618808,0.7581282480212045,0.7267944050124713,0.6864197103793853,0.8175266407557726,0.9536578168555375,0.9614125586659178,0.9625219041404907,0.9691871808822141,0.9644320331710783,1.0,0.9603226518529182,0.970770318085876,0.9590547245932308,0.9707252847895568,0.9607745149360858,0.9462583131710863,0.9382730218674294,0.9389186270222293,0.9412113806880557,0.8983178558430824,0.9388794446380663,0.9528023693890284,0.9513202591474527,0.954702529780077,0.9609512090674991,0.9642353662065779,0.93409525355884,0.9487763562418425,0.9277720440131699,0.954575477692058
CL.7,0.9520881974859547,0.9584082297544362,0.9573019649168495,0.9169551771272915,0.9306391144120585,0.9241505005988124,0.9117988111109719,0.9555899457781062,0.943765500288539,0.9535204537460208,0.9531309785727345,0.9607167136424414,0.9599068700536325,0.9514326415707711,0.9544232966169289,0.9211343141630738,0.9535090122075335,0.9097032191730279,0.9611391936480463,0.9339642409728844,0.9126618103616195,0.9298818633027401,0.9282421594941787,0.9098473748983132,0.7748571622892684,0.7658964074474217,0.7092483733652687,0.8367160575782016,0.9637764315861932,0.9532521472756782,0.9367505866709036,0.9679682265504058,0.9625509461944245,0.9603226518529182,1.0,0.9681584534078321,0.9622050715720661,0.9680096038852466,0.947637702651848,0.9305825119549801,0.9109153781834509,0.9139680529326984,0.9162938204918978,0.8953102538148511,0.9478180876471921,0.9510066099852662,0.9468894684842404,0.9625248587730532,0.9539844659139879,0.9484422702609547,0.9537929401674033,0.962941634411524,0.9421084607284275,0.9512991388182522
CL.8,0.9511659350418735,0.9502076119980724,0.9580425371651637,0.9383633449856381,0.9425071797286902,0.9405880958861805,0.9286171372456212,0.9547300355076823,0.9506936895339387,0.955638711748413,0.9583450202758349,0.9674556274079865,0.9626891949902496,0.9535981823742226,0.9448639464191194,0.9329037084690414,0.9599272870164222,0.923988989232935,0.968541475111612,0.9476188422522935,0.9343314507393468,0.9379897488710441,0.9348407529224616,0.9215832855717173,0.7894334873300435,0.7840166634778186,0.7143131816740246,0.8524157896184952,0.9595656120356804,0.9579272376842215,0.9410369891135517,0.973177504077048,0.9650670094441415,0.970770318085876,0.9681584534078321,1.0,0.9528277138591636,0.965186417017159,0.9631295483037001,0.940865076938362,0.9474823306996664,0.9218922723548844,0.9202100111761897,0.9160418209099912,0.9335454233946291,0.9469948098665043,0.9386750505986108,0.9673009095082145,0.96697879268311,0.9557889688928085,0.9529525830503023,0.9652503243791567,0.9285221980641297,0.9618781930331667
CL.9,0.9580946154560505,0.9557019046620155,0.9617789687846751,0.903723447781357,0.9145246211420506,0.9105869350749004,0.8925259824301456,0.9452047752600414,0.9401895399407217,0.945262129271112,0.9499115140704613,0.9571766228888655,0.9569425535984001,0.9454664057211631,0.9553386351013665,0.8950011231867568,0.9435834985437977,0.8974369678404889,0.9501627552956828,0.9163517463708976,0.9227941203816641,0.9368961275669039,0.9373564107107049,0.9210480330039439,0.7551730964662513,0.742607878810922,0.7106838127278813,0.8150705754068777,0.9614557087924437,0.9623628875462463,0.9460566280666106,0.9654457421108432,0.9573055857936607,0.9590547245932308,0.9622050715720661,0.9528277138591636,1.0,0.9608105281985612,0.9382966982256281,0.9426299266729307,0.9064925926386974,0.929940139531463,0.9382327644976741,0.8883990358468563,0.9525689608487536,0.9565536890993134,0.948645134274303,0.9521158677205626,0.9369291783615724,0.9468911461265729,0.9177033775519967,0.9553647531679855,0.9668253014711886,0.9347254452584101
CL.10,0.9550821284869987,0.9592827625842257,0.9595089591326591,0.917043301529046,0.9271973279035101,0.9224335692090874,0.9142357079623795,0.9540010729215492,0.9448245891085699,0.9526468367563591,0.9567586312469684,0.9626084689586587,0.9594980442396546,0.9477799477480938,0.9609172230903059,0.9127461724546039,0.956979619787411,0.9123032633827168,0.956847381733893,0.9311112138332696,0.9245693331242182,0.938180449686214,0.9316543450899096,0.9203320989936092,0.7719105784387822,0.7602404450175617,0.7217519618207883,0.8358232416832364,0.9632564170779214,0.9579956226261127,0.9463825139921348,0.9643744566202932,0.9653060866815865,0.9707252847895568,0.9680096038852466,0.965186417017159,0.9608105281985612,1.0,0.9579360214846185,0.9445513666656424,0.9260957172783983,0.9356212873080805,0.9244277917864216,0.8974353611405242,0.9467385354216369,0.9529592086687971,0.9533547640856036,0.9524568677110513,0.9584186238217942,0.9578025182020197,0.942887228114589,0.9564256831047996,0.9362309291052244,0.9711312649465772
HP.1,0.9444703976752151,0.9474183487620444,0.950279509879243,0.940207239227734,0.947702012007713,0.9432686466025757,0.9381038351922181,0.9577279763537943,0.9475702719035783,0.9591043483212582,0.9607187602369904,0.9643270397973509,0.9594356713376622,0.953026326090116,0.9428879690393737,0.9359571485985332,0.9614472914816001,0.9204329413884796,0.9608953500972585,0.9480519168666528,0.9353101041109942,0.935372801101665,0.92904125745114,0.9185778894270629,0.7845295003445346,0.778539787027146,0.6895373781661684,0.8468683117849287,0.9499743216159335,0.9376649859475219,0.9402247080072672,0.9553717319412098,0.9470633608945944,0.9607745149360858,0.947637702651848,0.9631295483037001,0.9382966982256281,0.9579360214846185,1.0,0.9372972011547371,0.9477438389884008,0.9263308253433689,0.914940835089023,0.9187367797518436,0.9312777852651339,0.9366750833459788,0.9354240531248937,0.9563718946655312,0.9660339475130895,0.9506746056835949,0.9553423083125304,0.9546333028724305,0.9191763035343313,0.9666224666232814
HP.2,0.9328640837165874,0.9225340302059054,0.932697560908516,0.8969386151160093,0.8937455131410843,0.8983311579787915,0.8852918549797707,0.9237009534018565,0.9299848430352226,0.9252609812837912,0.9367286159554069,0.9378542078948222,0.9324898927639326,0.9162421393523771,0.9314708863265322,0.8861359619266763,0.9220960952607921,0.8995951307260284,0.9354823614179325,0.9044811850016063,0.9437188092665375,0.9443023918083296,0.9422324344985601,0.936870086544094,0.8095821890318813,0.7798722959878425,0.745637191533865,0.8523510191924557,0.9461956700442696,0.9528602947489916,0.9320207529447837,0.9356964934514065,0.9574982678986329,0.9462583131710863,0.9305825119549801,0.940865076938362,0.9426299266729307,0.9445513666656424,0.9372972011547371,1.0,0.9450805446882552,0.9325562629436805,0.9419384936043446,0.9313501377506079,0.9218422034535595,0.929786662753177,0.9245036897337893,0.9241998934052359,0.9253485088431201,0.9368804772101056,0.9020740109427551,0.92316335992368,0.9244451455496471,0.9181575108958477
HP.3,0.9201050880987952,0.9135050384304312,0.9259391867757275,0.9190771759370856,0.9126497249637184,0.9156424931405035,0.9087636046222212,0.9190593845376371,0.9241432872817712,0.9227105302286637,0.9341626050877642,0.9372356089500913,0.9292565095987844,0.9149781152646875,0.9181499321273263,0.907769602923397,0.9257588699287882,0.9189805522111787,0.942589960548983,0.9282434535353141,0.9356617955381764,0.9334465883959991,0.930084282706001,0.922289128068874,0.7887201989653502,0.7954344740235741,0.7089856781833322,0.8449807926358353,0.9136920569844261,0.9238267424970694,0.91391469827553,0.9191236384173214,0.945750922213351,0.9382730218674294,0.9109153781834509,0.9474823306996664,0.9064925926386974,0.9260957172783983,0.9477438389884008,0.9450805446882552,1.0,0.9240351555530804,0.9173681087087233,0.9340962355650945,0.8788281457752054,0.8965059202321591,0.8914594085939643,0.91526019152274,0.9344864308796136,0.9185296120137851,0.918843537021852,0.9048071664077831,0.8841363292594103,0.9246474009815072
HP.4,0.9324412085805462,0.9265674561071955,0.9354456782337787,0.9023303298922524,0.9015236269775068,0.9038930625458305,0.8879708896453959,0.9254099313614407,0.924497585355066,0.925691949371436,0.9407903637307463,0.9362522752319224,0.9327567006651006,0.9250154940930915,0.9346302558791777,0.8786933242555297,0.9233801907764413,0.8996579721358797,0.9301011381443698,0.8999415692706384,0.9161650861785634,0.9232833868896082,0.9176822607511409,0.9054124907533545,0.7072076819853907,0.7108563152354523,0.6542685455352557,0.7766751720146623,0.9092902739199504,0.9278979910887756,0.9402110381617165,0.9224600144013011,0.9403119972073078,0.9389186270222293,0.9139680529326984,0.9218922723548844,0.929940139531463,0.9356212873080805,0.9263308253433689,0.9325562629436805,0.9240351555530804,1.0,0.9458366061877118,0.8840130144614919,0.900010178011184,0.908180706203833,0.8978475861308921,0.9037956706181077,0.9114057234427638,0.9147434200215718,0.8967272231100176,0.9138094279902406,0.8887501679458133,0.9108601575785662
HP.5,0.9294317759874359,0.9195826544436315,0.939300762255624,0.904939319725811,0.9041006499305233,0.903166432620731,0.8827283407445623,0.9268740068140418,0.9242685038630197,0.9197062659096337,0.9416496580427359,0.9384809275706595,0.9419195469839717,0.9320501982460031,0.9353205375533542,0.8647449215150209,0.9207232716761832,0.8735265070667799,0.9353471624150659,0.8881471137228838,0.945905151257924,0.937806468943393,0.9398536006677767,0.9292123155902121,0.7287048151179573,0.7127945956310358,0.658905438056162,0.7876570267571787,0.910331569137388,0.9332962345230544,0.9237463973334508,0.9256299016017168,0.9462315050231854,0.9412113806880557,0.9162938204918978,0.9202100111761897,0.9382327644976741,0.9244277917864216,0.914940835089023,0.9419384936043446,0.9173681087087233,0.9458366061877118,1.0,0.9185693016734258,0.9011894372831619,0.9139796499999588,0.9033740034293819,0.907588927631972,0.8971619666921716,0.9041143801389295,0.867312708266482,0.9158198640570264,0.9025081853294663,0.8909992277390306
HP.6,0.9034122483063988,0.898296145672929,0.9037450290371687,0.9193392459946217,0.9097409865473916,0.9219951976216509,0.9092706236184318,0.9219574801300201,0.9339511998960335,0.9252028409543178,0.9280094947609984,0.9246651282688889,0.9199248162755225,0.9132211248986752,0.8936017070587488,0.9095848186635861,0.9160374350339305,0.903705872538577,0.9301927686440594,0.9135298649572295,0.9229842727242044,0.9289565290894688,0.9339039004195422,0.9430245377357249,0.8141146433549923,0.8521817917839125,0.7283140576149897,0.8761725583848897,0.9039458443246047,0.9046206359359539,0.8528580307288953,0.9014454393663204,0.9167321679386093,0.8983178558430824,0.8953102538148511,0.9160418209099912,0.8883990358468563,0.8974353611405242,0.9187367797518436,0.9313501377506079,0.9340962355650945,0.8840130144614919,0.9185693016734258,1.0,0.8710437678072119,0.8885228581190323,0.8787659496327926,0.9076089324244633,0.90293040078652,0.8981654296556671,0.887501805628206,0.9040734157750286,0.8898769336313431,0.8982489353382175
CR.1,0.9487693242066256,0.9540566137389027,0.9494463771887758,0.8858751070774465,0.9065118159608089,0.898661450464538,0.88262962354516,0.9373825769980351,0.9262175298407557,0.9454414695451164,0.9341267782367411,0.9422674038900325,0.9356611273889529,0.9367248287549652,0.9393116239805044,0.8950911866762188,0.9378155395060046,0.8900271872473939,0.932091101926792,0.9088766916653687,0.9060144543533329,0.9183751081779699,0.9195981540037247,0.9068492790259,0.7581170762437214,0.7437507852269074,0.7220857493721807,0.8195096759955683,0.9691229823296256,0.9478479619266619,0.9261675027384444,0.9545332599540937,0.9309227262013193,0.9388794446380663,0.9478180876471921,0.9335454233946291,0.9525689608487536,0.9467385354216369,0.9312777852651339,0.9218422034535595,0.8788281457752054,0.900010178011184,0.9011894372831619,0.8710437678072119,1.0,0.9761224556677766,0.973045651811307,0.9595964324857905,0.9436137057245252,0.9643790375989089,0.9337792798359044,0.9618025489002311,0.9597584649092245,0.9447013048951608
CR.2,0.9544524396290083,0.9589968573543265,0.957319214337148,0.8964106918699631,0.9125612026596511,0.9071906763334048,0.8895450385040566,0.941267624457695,0.9355294440088956,0.9511645773966648,0.9419408453648218,0.9486380428093923,0.943202367326019,0.9449095494299181,0.9424734601884583,0.901122309343069,0.9454607417394959,0.897734865511038,0.9410224604722071,0.9168535325944445,0.9215378062131124,0.934380292869996,0.9349827022561767,0.9267089600798767,0.769233286339241,0.7618845332941588,0.7364602762578856,0.8314639796839384,0.9604234189543478,0.9635534698948841,0.9205451898782617,0.9644827645784837,0.9409094352993298,0.9528023693890284,0.9510066099852662,0.9469948098665043,0.9565536890993134,0.9529592086687971,0.9366750833459788,0.929786662753177,0.8965059202321591,0.908180706203833,0.9139796499999588,0.8885228581190323,0.9761224556677766,1.0,0.9796290193553622,0.9671359297684259,0.9517254860553294,0.9750321371317336,0.9324942556864266,0.9671439275154601,0.9629817946772568,0.9488369419682092
CR.3,0.9471974728691147,0.9529036898387186,0.9498866968311054,0.8849055452286557,0.9015082720298524,0.8930957156004523,0.8829925113433268,0.9305153690069983,0.9232252125798008,0.9383423131411391,0.9345850586225012,0.9404627600590277,0.9357158320824741,0.9321933644169164,0.942591008207849,0.893880872123187,0.9423795938059791,0.8870119288215355,0.9334399296916802,0.9098107781944961,0.9192044527072255,0.9320688739623868,0.9271596927951395,0.9218955100832751,0.7695824854795401,0.7520158489065074,0.7356731367225885,0.8285578953834888,0.953246113601891,0.9476604001235337,0.9255899362121507,0.9587871619796776,0.9353910256371785,0.9513202591474527,0.9468894684842404,0.9386750505986108,0.948645134274303,0.9533547640856036,0.9354240531248937,0.9245036897337893,0.8914594085939643,0.8978475861308921,0.9033740034293819,0.8787659496327926,0.973045651811307,0.9796290193553622,1.0,0.9624885810006781,0.9548347482979397,0.9744149102768904,0.9349953036924399,0.9620163836306297,0.9597151192328885,0.9511140432894375
CR.4,0.9499007612825342,0.9549435564252234,0.9537827860661385,0.9261732786498079,0.9407724923775708,0.934521137688248,0.9222333542869001,0.9566576633943192,0.9496151172440132,0.9597059664361016,0.9522435537400393,0.9602761360002565,0.9573164178727149,0.955614410795894,0.9403688509775036,0.9326021096973922,0.9593101704458188,0.9148759590942467,0.9593997127286392,0.9414238301152191,0.9276723261442813,0.9339590283929541,0.9325162908894633,0.9246168201772335,0.7896613075575651,0.7917476123897126,0.7173979177740017,0.856160374922417,0.9577263625253585,0.9460422559976339,0.9195763728856818,0.9829783449111399,0.948035018116334,0.954702529780077,0.9625248587730532,0.9673009095082145,0.9521158677205626,0.9524568677110513,0.9563718946655312,0.9241998934052359,0.91526019152274,0.9037956706181077,0.907588927631972,0.9076089324244633,0.9595964324857905,0.9671359297684259,0.9624885810006781,1.0,0.9705120736927086,0.9683068390441935,0.9599318429708463,0.9775767026759444,0.9561357118027051,0.9666846235508205
CR.5,0.9448013996177704,0.9495883571014786,0.9471064952788498,0.9299226271638964,0.9406683100648325,0.934472071267516,0.9305937614278289,0.9506301367457388,0.9412079298178263,0.9542467600904352,0.9537078364152528,0.9570313689428165,0.9530303715609744,0.9482008629245292,0.93820037108498,0.9380548879180003,0.9634865938090317,0.9194526292144248,0.9567283924712666,0.9484435684599047,0.9273514220316902,0.9339307900838018,0.9247253044974438,0.919657529270418,0.7848798829380377,0.7898314967354559,0.7027202025725001,0.8531158009600175,0.9514627980736458,0.9394094637650543,0.92871694004878,0.9619801595840671,0.9535620794067574,0.9609512090674991,0.9539844659139879,0.96697879268311,0.9369291783615724,0.9584186238217942,0.9660339475130895,0.9253485088431201,0.9344864308796136,0.9114057234427638,0.8971619666921716,0.90293040078652,0.9436137057245252,0.9517254860553294,0.9548347482979397,0.9705120736927086,1.0,0.9688068417198493,0.9725455568686082,0.9621966496782396,0.9326033441321404,0.9768226249565617
CR.6,0.9523313922740893,0.9577633520129037,0.9515263062578257,0.9076384110213302,0.9222204149136197,0.9189842566860168,0.9088496713695292,0.9445938620937236,0.9403213046825312,0.9539922299620202,0.9491978383884894,0.9503661631710693,0.9433836218512762,0.946178765567983,0.9427684810598523,0.9219942256151341,0.9557024452828357,0.916350923338936,0.9458338116006453,0.9319087375355769,0.9270266241118472,0.94794822727428,0.9403867210441309,0.9366184793152256,0.7790415096576628,0.7859209779509007,0.7328301274923407,0.8454783567393772,0.9518924913189887,0.9451396026027029,0.9257066981174403,0.9606633510340735,0.9438880884959183,0.9642353662065779,0.9484422702609547,0.9557889688928085,0.9468911461265729,0.9578025182020197,0.9506746056835949,0.9368804772101056,0.9185296120137851,0.9147434200215718,0.9041143801389295,0.8981654296556671,0.9643790375989089,0.9750321371317336,0.9744149102768904,0.9683068390441935,0.9688068417198493,1.0,0.9569224008418185,0.9653017155042013,0.9561813479269362,0.9674143515945014
CR.7,0.9356022189515321,0.947351743188143,0.9328435964188132,0.9241777770392272,0.939555904527002,0.9338730517647608,0.9287020409919772,0.9480338549939051,0.9373933936550756,0.9534382009184974,0.9408605239380291,0.9464402081433675,0.9416996775472345,0.9433661872453353,0.9246484917204132,0.9490199991187143,0.955160806112934,0.9303239663273108,0.9478510577427085,0.9501518951003041,0.8962905318042702,0.9228906538283278,0.9165099372386073,0.9062042895921028,0.7672042583749651,0.8033809326854077,0.6875830761259054,0.8436327589086392,0.9338988198516084,0.9090607141080443,0.9067437919268639,0.941391475630272,0.9272081860724374,0.93409525355884,0.9537929401674033,0.9529525830503023,0.9177033775519967,0.942887228114589,0.9553423083125304,0.9020740109427551,0.918843537021852,0.8967272231100176,0.867312708266482,0.887501805628206,0.9337792798359044,0.9324942556864266,0.9349953036924399,0.9599318429708463,0.9725455568686082,0.9569224008418185,1.0,0.9584232740476262,0.922764933256993,0.97386966186985
CR.8,0.9570339672401698,0.9635878692957938,0.9571091438536246,0.9282936894063043,0.944359129049281,0.9383084247152235,0.9250545351336421,0.9632936630358203,0.9560910523894504,0.9672468708822487,0.9576295495719496,0.9643501031953801,0.9618186870023735,0.963540423511712,0.9468766136200618,0.9354051248806262,0.965257732914708,0.92072233792377,0.9580447225799238,0.9416242337127418,0.9182167714940981,0.9414206308949288,0.9399156362567,0.9319068902124409,0.7719439195681833,0.7901237895669051,0.7077261600182491,0.842952296297585,0.954785534862844,0.9406118807782508,0.9155658661399336,0.9672548592203636,0.9442607757000756,0.9487763562418425,0.962941634411524,0.9652503243791567,0.9553647531679855,0.9564256831047996,0.9546333028724305,0.92316335992368,0.9048071664077831,0.9138094279902406,0.9158198640570264,0.9040734157750286,0.9618025489002311,0.9671439275154601,0.9620163836306297,0.9775767026759444,0.9621966496782396,0.9653017155042013,0.9584232740476262,1.0,0.9584742371054954,0.9664582677133594
CR.9,0.9470071751631889,0.950048335349913,0.942564186051481,0.8832481795699793,0.9017258395667584,0.8980395731188229,0.8819527609114103,0.9339282524364304,0.9329771089888547,0.9414224102794835,0.9314797755079294,0.9385734652028093,0.9361849577606358,0.9333987356761587,0.9364651286573182,0.8989038694420006,0.9348620983423863,0.8966565785642587,0.9315715616523471,0.9103569838541611,0.9024790562209425,0.9360666841998225,0.9366852982297457,0.9327009877484538,0.7743577253414489,0.7951300787985351,0.7433641682778911,0.8392517890141142,0.9468771839750546,0.9384595327925602,0.897005179012374,0.9462336073037386,0.929500771962435,0.9277720440131699,0.9421084607284275,0.9285221980641297,0.9668253014711886,0.9362309291052244,0.9191763035343313,0.9244451455496471,0.8841363292594103,0.8887501679458133,0.9025081853294663,0.8898769336313431,0.9597584649092245,0.9629817946772568,0.9597151192328885,0.9561357118027051,0.9326033441321404,0.9561813479269362,0.922764933256993,0.9584742371054954,1.0,0.9318135755935042
CR.10,0.9453382014049628,0.9559428358596395,0.947786992897268,0.9322443059734172,0.9466095875136873,0.939829816261613,0.9361462593891705,0.9570335149384012,0.9456082793031392,0.9608990502983269,0.9546360748206655,0.9572390279103905,0.9532094514055907,0.9531774176797572,0.9410386249126974,0.9429985128140937,0.9670845648768175,0.9265542264985724,0.9553946142617162,0.9508733399820227,0.9156033054555409,0.9332524647717079,0.9233440566833435,0.9178600250090801,0.7721802831661888,0.7893463421129718,0.700418410325553,0.8470873216914905,0.9482317983191656,0.9285197188856823,0.9223243383540796,0.9561066658946482,0.9386904536123698,0.954575477692058,0.9512991388182522,0.9618781930331667,0.9347254452584101,0.9711312649465772,0.9666224666232814,0.9181575108958477,0.9246474009815072,0.9108601575785662,0.8909992277390306,0.8982489353382175,0.9447013048951608,0.9488369419682092,0.9511140432894375,0.9666846235508205,0.9768226249565617,0.9674143515945014,0.97386966186985,0.9664582677133594,0.9318135755935042,1.0
